month,country,vibe_category,avg_popularity
2023-11-01,SG,Emo / Sad Chill,85.34482758620689
2023-11-01,SG,High-Energy Pop,86.75833333333334
2023-11-01,SG,Mellow Acoustic,76.72413793103448
2023-11-01,SK,Alternative / Experimental,45.77272727272727
2023-11-01,SK,Dance / EDM,59.6629711751663
2023-11-01,SK,Emo / Sad Chill,80.31491712707182
2023-11-01,SK,High-Energy Pop,89.95238095238095
2023-11-01,SK,Mellow Acoustic,72.1
2023-11-01,SV,Alternative / Experimental,84.64583333333333
2023-11-01,SV,Dance / EDM,91.13888888888889
2023-11-01,SV,High-Energy Pop,90.09027777777777
2023-11-01,SV,Mellow Acoustic,0.0
2023-11-01,TH,Alternative / Experimental,66.88157894736842
2023-11-01,TH,Dance / EDM,77.3
2023-11-01,TH,Emo / Sad Chill,72.25
2023-11-01,TH,High-Energy Pop,88.12078977932636
2023-11-01,TH,Mellow Acoustic,71.42196531791907
2023-11-01,TR,Alternative / Experimental,75.83206106870229
2023-11-01,TR,Dance / EDM,42.0
2023-11-01,TR,Emo / Sad Chill,70.53846153846153
2023-11-01,TR,High-Energy Pop,73.54824561403508
2023-11-01,TR,Mellow Acoustic,62.121212121212125
2023-11-01,TW,Alternative / Experimental,63.67487684729064
2023-11-01,TW,Dance / EDM,82.929203539823
2023-11-01,TW,Emo / Sad Chill,90.14285714285714
2023-11-01,TW,High-Energy Pop,83.92477876106194
2023-11-01,TW,Mellow Acoustic,63.44444444444444
2023-11-01,UA,Alternative / Experimental,64.91123188405797
2023-11-01,UA,Dance / EDM,51.55555555555556
2023-11-01,UA,Emo / Sad Chill,77.33834586466165
2023-11-01,UA,High-Energy Pop,67.06375227686704
2023-11-01,UA,Mellow Acoustic,60.27272727272727
2023-11-01,UA,Rap / Trap Vibes,46.75
2023-11-01,US,Alternative / Experimental,84.125
2023-11-01,US,Dance / EDM,53.25
2023-11-01,US,Emo / Sad Chill,87.41463414634147
2023-11-01,US,High-Energy Pop,93.3037037037037
2023-11-01,US,Mellow Acoustic,79.58
2023-11-01,UY,Alternative / Experimental,77.62095531587057
2023-11-01,UY,Dance / EDM,74.05106382978724
2023-11-01,UY,High-Energy Pop,75.54418604651163
2023-11-01,VE,Alternative / Experimental,84.50649350649351
2023-11-01,VE,Emo / Sad Chill,0.0
2023-11-01,VE,High-Energy Pop,86.6896551724138
2023-11-01,VE,Mellow Acoustic,0.0
2023-11-01,VN,Alternative / Experimental,64.8
2023-11-01,VN,Dance / EDM,67.40625
2023-11-01,VN,Emo / Sad Chill,63.57142857142857
2023-11-01,VN,High-Energy Pop,87.29087624209575
2023-11-01,VN,Mellow Acoustic,65.63157894736842
2023-11-01,ZA,Alternative / Experimental,61.73684210526316
2023-11-01,ZA,Dance / EDM,55.5
2023-11-01,ZA,Emo / Sad Chill,79.44444444444444
2023-11-01,ZA,High-Energy Pop,90.66666666666667
2023-11-01,ZA,Mellow Acoustic,49.92307692307692
2023-11-01,ZA,Rap / Trap Vibes,70.0
2023-12-01,AE,Alternative / Experimental,6.0
2023-12-01,AE,Emo / Sad Chill,39.6
2023-12-01,AE,Mellow Acoustic,86.63333333333334
2023-12-01,AR,Alternative / Experimental,67.11111111111111
2023-12-01,AR,Emo / Sad Chill,76.54545454545455
2023-12-01,AR,High-Energy Pop,72.76258992805755
2023-12-01,AR,Mellow Acoustic,74.58461538461539
